transaction_id,customer_id,transaction_timestamp,merchant_id,merchant_name,product_category,product_name,amount,fee_amount,cashback_amount,loyalty_points,payment_method,transaction_status,device_type,location_type,currency,updated_at
TXN_20241104_004668,USER_0031,2024-11-04 13:35:23,MERCH_0138,Merchant_0137,Health,Gym Membership,520.12,8.55,6.47,27,UPI,Successful,iOS,Urban,INR,2024-11-04 13:35:23
TXN_20241104_004669,USER_0822,2024-11-04 22:25:45,MERCH_0358,Merchant_0357,Others,Gift Card,747.66,15.8,33.32,61,UPI,Successful,Android,Urban,INR,2024-11-04 22:25:45
TXN_20241104_004670,USER_0652,2024-11-04 18:48:16,MERCH_0300,Merchant_0299,Education,Tuition Fee,284.54,6.21,0.43,19,UPI,Successful,Android,Urban,INR,2024-11-04 18:48:16
TXN_20241104_004671,USER_0087,2024-11-04 10:59:08,MERCH_0443,Merchant_0442,Bills,Loan EMI,4699.02,108.01,75.09,322,UPI,Successful,Android,Urban,INR,2024-11-04 10:59:08
TXN_20241104_004672,USER_0805,2024-11-04 18:18:14,MERCH_0449,Merchant_0448,Travel,Train Ticket AC,7140.63,143.3,273.33,457,UPI,Successful,iOS,Urban,INR,2024-11-04 18:18:14
TXN_20241104_004673,USER_0297,2024-11-04 14:41:44,MERCH_0117,Merchant_0116,Education,Online Course Fee,7041.86,157.04,102.73,370,Bank Transfer,Successful,Android,Urban,INR,2024-11-04 14:41:44
TXN_20241104_004674,USER_0593,2024-11-04 18:36:19,MERCH_0175,Merchant_0174,Food,Biryani Meal,1755.36,30.96,14.25,92,Credit Card,Successful,iOS,Urban,INR,2024-11-04 18:36:19
TXN_20241104_004675,USER_0546,2024-11-04 23:25:47,MERCH_0481,Merchant_0480,Others,Sports Equipment,2373.02,55.81,112.56,206,Credit Card,Successful,iOS,Rural,INR,2024-11-04 23:25:47
TXN_20241104_004676,USER_0361,2024-11-04 16:55:06,MERCH_0337,Merchant_0336,Education,Notebook Pack,5270.72,155.94,259.1,375,Wallet Balance,Successful,iOS,Rural,INR,2024-11-04 16:55:06
TXN_20241104_004677,USER_0106,2024-11-04 23:40:29,MERCH_0451,Merchant_0450,Fashion,Zara Dress,1432.41,28.33,11.68,92,UPI,Successful,Android,Urban,INR,2024-11-04 23:40:29
TXN_20241104_004678,USER_0360,2024-11-04 03:04:46,MERCH_0063,Merchant_0062,Bills,DTH Recharge,699.75,11.61,0.0,0,UPI,Pending,Android,Urban,INR,2024-11-04 03:04:46
TXN_20241104_004679,USER_0546,2024-11-04 18:06:12,MERCH_0480,Merchant_0479,Education,Textbook Set,1021.76,17.92,46.87,51,UPI,Successful,Android,Suburban,INR,2024-11-04 18:06:12
TXN_20241104_004680,USER_0192,2024-11-04 19:55:33,MERCH_0204,Merchant_0203,Electronics,Lenovo ThinkPad,2155.0,54.86,33.62,118,Debit Card,Successful,Android,Urban,INR,2024-11-04 19:55:33
TXN_20241104_004681,USER_0968,2024-11-04 14:37:48,MERCH_0284,Merchant_0283,Health,Vitamin Supplements,885.69,14.61,37.7,45,UPI,Successful,iOS,Urban,INR,2024-11-04 14:37:48
TXN_20241104_004682,USER_0484,2024-11-04 07:11:27,MERCH_0081,Merchant_0080,Education,E-Learning Subscription,2902.41,50.3,144.09,187,UPI,Successful,Android,Urban,INR,2024-11-04 07:11:27
TXN_20241104_004683,USER_0209,2024-11-04 20:10:44,MERCH_0119,Merchant_0118,Health,Yoga Mat,466.33,8.27,12.72,28,UPI,Successful,Android,Urban,INR,2024-11-04 20:10:44
TXN_20241104_004684,USER_0509,2024-11-04 12:15:13,MERCH_0061,Merchant_0060,Education,Study Lamp,1418.49,28.53,32.32,84,UPI,Successful,iOS,Urban,INR,2024-11-04 12:15:13
TXN_20241104_004685,USER_0761,2024-11-04 05:39:08,MERCH_0155,Merchant_0154,Fashion,Reebok Classic,2712.29,80.37,101.21,143,Bank Transfer,Successful,Web,Urban,INR,2024-11-04 05:39:08
TXN_20241104_004686,USER_0046,2024-11-04 19:04:11,MERCH_0153,Merchant_0152,Electronics,Dell XPS 13,2064.23,58.56,76.33,117,Credit Card,Successful,iOS,Urban,INR,2024-11-04 19:04:11
TXN_20241104_004687,USER_0118,2024-11-04 07:53:52,MERCH_0440,Merchant_0439,Education,Textbook Set,866.86,17.92,8.73,60,UPI,Successful,iOS,Rural,INR,2024-11-04 07:53:52
TXN_20241104_004688,USER_0471,2024-11-04 22:53:35,MERCH_0308,Merchant_0307,Education,Textbook Set,3770.82,85.74,182.71,239,Debit Card,Successful,Web,Suburban,INR,2024-11-04 22:53:35
TXN_20241104_004689,USER_0060,2024-11-04 00:27:02,MERCH_0316,Merchant_0315,Education,Online Course Fee,2350.75,69.92,80.02,201,UPI,Successful,Android,Urban,INR,2024-11-04 00:27:02
TXN_20241104_004690,USER_0683,2024-11-04 19:27:52,MERCH_0033,HealthFirst,Bills,Credit Card Payment,223.86,5.39,1.82,17,Debit Card,Successful,Android,Urban,INR,2024-11-04 19:27:52
TXN_20241104_004691,USER_0667,2024-11-04 03:56:33,MERCH_0038,Merchant_0037,Fashion,Van Heusen Shirt,2850.69,55.22,31.97,165,UPI,Successful,Android,Urban,INR,2024-11-04 03:56:33
TXN_20241104_004692,USER_0689,2024-11-04 01:25:41,MERCH_0413,Merchant_0412,Travel,Metro Card Recharge,1185.36,33.37,50.36,79,UPI,Successful,Android,Urban,INR,2024-11-04 01:25:41
TXN_20241104_004693,USER_0293,2024-11-04 15:39:25,MERCH_0413,Merchant_0412,Groceries,Fish 1kg,1069.59,30.44,6.74,78,UPI,Successful,Android,Urban,INR,2024-11-04 15:39:25
TXN_20241104_004694,USER_0392,2024-11-04 12:48:00,MERCH_0202,Merchant_0201,Entertainment,Streaming Bundle,788.45,14.25,12.16,58,UPI,Successful,Android,Urban,INR,2024-11-04 12:48:00
TXN_20241104_004695,USER_0984,2024-11-04 15:47:32,MERCH_0228,Merchant_0227,Bills,Property Tax,663.13,14.04,22.96,46,Credit Card,Successful,Android,Suburban,INR,2024-11-04 15:47:32
TXN_20241104_004696,USER_0335,2024-11-04 20:45:32,MERCH_0194,Merchant_0193,Groceries,Chicken 1kg,2222.93,62.3,28.06,115,UPI,Successful,iOS,Urban,INR,2024-11-04 20:45:32
TXN_20241104_004697,USER_0358,2024-11-04 08:06:40,MERCH_0291,Merchant_0290,Health,Blood Test Package,3121.37,47.05,22.59,214,UPI,Successful,iOS,Urban,INR,2024-11-04 08:06:40
TXN_20241104_004698,USER_0453,2024-11-04 19:09:50,MERCH_0005,Ajio,Electronics,HP Pavilion,2107.32,55.99,61.31,130,UPI,Successful,Android,Urban,INR,2024-11-04 19:09:50
TXN_20241104_004699,USER_0672,2024-11-04 04:18:49,MERCH_0031,TravelMate,Electronics,LG OLED TV,4672.52,81.61,161.78,263,Bank Transfer,Successful,Android,Urban,INR,2024-11-04 04:18:49
TXN_20241104_004700,USER_0903,2024-11-04 18:19:03,MERCH_0177,Merchant_0176,Entertainment,Book Novel,3233.77,73.32,0.0,0,UPI,Pending,iOS,Urban,INR,2024-11-04 18:19:03
TXN_20241104_004701,USER_0364,2024-11-04 05:28:43,MERCH_0179,Merchant_0178,Education,Certification Exam,242.99,4.2,5.01,15,Bank Transfer,Successful,iOS,Suburban,INR,2024-11-04 05:28:43
TXN_20241104_004702,USER_0733,2024-11-04 09:54:36,MERCH_0261,Merchant_0260,Education,Certification Exam,723.05,20.74,10.34,41,Debit Card,Successful,Android,Suburban,INR,2024-11-04 09:54:36
TXN_20241104_004703,USER_0922,2024-11-04 09:32:52,MERCH_0190,Merchant_0189,Groceries,Fish 1kg,5933.79,112.37,131.23,440,UPI,Successful,Android,Urban,INR,2024-11-04 09:32:52
TXN_20241104_004704,USER_0555,2024-11-04 23:15:24,MERCH_0120,Merchant_0119,Education,E-Learning Subscription,508.07,7.7,15.22,30,UPI,Successful,Android,Urban,INR,2024-11-04 23:15:24
TXN_20241104_004705,USER_0537,2024-11-04 08:00:57,MERCH_0027,TechWorld,Groceries,Chicken 1kg,117.33,2.58,1.46,6,UPI,Successful,iOS,Rural,INR,2024-11-04 08:00:57
TXN_20241104_004706,USER_0273,2024-11-04 14:20:40,MERCH_0108,Merchant_0107,Travel,Cab Ride 20km,11287.49,207.0,298.41,651,UPI,Successful,Android,Urban,INR,2024-11-04 14:20:40
TXN_20241104_004707,USER_0158,2024-11-04 07:36:41,MERCH_0147,Merchant_0146,Groceries,Wheat Flour 10kg,2432.35,38.99,76.55,130,UPI,Successful,iOS,Urban,INR,2024-11-04 07:36:41
TXN_20241104_004708,USER_0647,2024-11-04 07:42:19,MERCH_0424,Merchant_0423,Groceries,Vegetables Basket,913.19,19.91,30.05,67,Credit Card,Successful,Android,Urban,INR,2024-11-04 07:42:19
TXN_20241104_004709,USER_0153,2024-11-04 05:44:21,MERCH_0411,Merchant_0410,Health,Gym Membership,774.02,13.48,10.88,64,UPI,Successful,iOS,Urban,INR,2024-11-04 05:44:21
TXN_20241104_004710,USER_0644,2024-11-04 08:27:00,MERCH_0310,Merchant_0309,Education,Workshop Pass,3392.78,76.2,79.93,208,Debit Card,Successful,Android,Urban,INR,2024-11-04 08:27:00
TXN_20241104_004711,USER_0524,2024-11-04 14:54:19,MERCH_0097,Merchant_0096,Food,Cake 1kg,2916.09,74.96,70.43,187,UPI,Successful,Android,Urban,INR,2024-11-04 14:54:19
TXN_20241104_004712,USER_0174,2024-11-04 06:27:17,MERCH_0464,Merchant_0463,Health,Blood Test Package,2507.9,58.55,12.15,133,UPI,Successful,Web,Urban,INR,2024-11-04 06:27:17
TXN_20241104_004713,USER_0359,2024-11-04 19:15:15,MERCH_0040,Merchant_0039,Groceries,Eggs Dozen,1497.05,36.32,41.12,145,UPI,Successful,Android,Urban,INR,2024-11-04 19:15:15
TXN_20241104_004714,USER_0369,2024-11-04 21:21:01,MERCH_0047,Merchant_0046,Others,Gift Card,502.41,9.63,0.35,45,Wallet Balance,Successful,iOS,Urban,INR,2024-11-04 21:21:01
TXN_20241104_004715,USER_0051,2024-11-04 13:00:43,MERCH_0296,Merchant_0295,Fashion,Fastrack Watch,1744.17,49.3,54.52,160,Credit Card,Successful,Android,Urban,INR,2024-11-04 13:00:43
TXN_20241104_004716,USER_0482,2024-11-04 23:16:54,MERCH_0242,Merchant_0241,Fashion,Van Heusen Shirt,5245.6,91.47,184.19,494,Debit Card,Successful,Android,Suburban,INR,2024-11-04 23:16:54
TXN_20241104_004717,USER_0599,2024-11-04 17:08:30,MERCH_0042,Merchant_0041,Health,Vitamin Supplements,1051.58,30.66,49.64,70,UPI,Successful,iOS,Urban,INR,2024-11-04 17:08:30
TXN_20241104_004718,USER_0649,2024-11-04 23:25:08,MERCH_0296,Merchant_0295,Groceries,Vegetables Basket,3297.99,52.19,127.07,265,Credit Card,Successful,iOS,Suburban,INR,2024-11-04 23:25:08
TXN_20241104_004719,USER_0067,2024-11-04 22:46:37,MERCH_0439,Merchant_0438,Bills,Insurance Premium,1206.37,18.47,0.0,0,UPI,Failed,Android,Urban,INR,2024-11-04 22:46:37
TXN_20241104_004720,USER_0903,2024-11-04 21:50:21,MERCH_0266,Merchant_0265,Bills,Water Bill,4028.88,99.67,53.84,332,UPI,Successful,iOS,Urban,INR,2024-11-04 21:50:21
TXN_20241104_004721,USER_0686,2024-11-04 15:04:57,MERCH_0369,Merchant_0368,Bills,Property Tax,678.61,14.93,15.02,41,UPI,Successful,iOS,Urban,INR,2024-11-04 15:04:57
TXN_20241104_004722,USER_0503,2024-11-04 11:32:58,MERCH_0007,Swiggy,Others,Donation,1832.96,54.26,72.23,99,UPI,Successful,Android,Suburban,INR,2024-11-04 11:32:58
TXN_20241104_004723,USER_0292,2024-11-04 01:02:39,MERCH_0253,Merchant_0252,Food,Noodles Bowl,2853.99,64.74,47.9,157,UPI,Successful,Android,Urban,INR,2024-11-04 01:02:39
TXN_20241104_004724,USER_0845,2024-11-04 18:19:15,MERCH_0229,Merchant_0228,Electronics,"Samsung 55"" TV",920.16,17.3,2.25,58,Debit Card,Successful,iOS,Rural,INR,2024-11-04 18:19:15
TXN_20241104_004725,USER_0177,2024-11-04 00:19:43,MERCH_0433,Merchant_0432,Electronics,Canon EOS Camera,2598.3,39.98,36.94,165,UPI,Successful,Web,Suburban,INR,2024-11-04 00:19:43
TXN_20241104_004726,USER_0830,2024-11-04 07:46:13,MERCH_0106,Merchant_0105,Food,Chicken Tikka,1755.39,49.79,32.89,170,Wallet Balance,Successful,Android,Urban,INR,2024-11-04 07:46:13
TXN_20241104_004727,USER_0600,2024-11-04 04:55:34,MERCH_0342,Merchant_0341,Fashion,Van Heusen Shirt,1729.94,29.3,38.57,86,UPI,Successful,Android,Urban,INR,2024-11-04 04:55:34
TXN_20241104_004728,USER_0148,2024-11-04 20:24:01,MERCH_0236,Merchant_0235,Entertainment,Book Novel,918.04,22.04,33.21,72,Credit Card,Successful,Android,Urban,INR,2024-11-04 20:24:01
TXN_20241104_004729,USER_0220,2024-11-04 18:01:22,MERCH_0495,Merchant_0494,Others,Subscription Box,4901.73,142.43,129.43,384,Wallet Balance,Successful,Android,Rural,INR,2024-11-04 18:01:22
TXN_20241104_004730,USER_0279,2024-11-04 06:04:39,MERCH_0009,Dunzo,Education,Workshop Pass,702.66,16.31,21.59,55,UPI,Successful,iOS,Urban,INR,2024-11-04 06:04:39
TXN_20241104_004731,USER_0958,2024-11-04 09:24:56,MERCH_0491,Merchant_0490,Food,Burger Combo,2391.71,56.27,0.0,0,UPI,Failed,Android,Suburban,INR,2024-11-04 09:24:56
TXN_20241104_004732,USER_0504,2024-11-04 23:16:06,MERCH_0212,Merchant_0211,Education,Workshop Pass,773.4,16.53,22.78,52,UPI,Successful,Web,Urban,INR,2024-11-04 23:16:06
TXN_20241104_004733,USER_0781,2024-11-04 19:28:46,MERCH_0361,Merchant_0360,Travel,Train Ticket AC,1692.27,40.27,4.09,110,UPI,Successful,Android,Urban,INR,2024-11-04 19:28:46
TXN_20241104_004734,USER_0867,2024-11-04 09:09:47,MERCH_0072,Merchant_0071,Electronics,JBL Flip 6,3438.75,86.39,33.97,224,Debit Card,Successful,iOS,Urban,INR,2024-11-04 09:09:47
TXN_20241104_004735,USER_0616,2024-11-04 00:55:02,MERCH_0126,Merchant_0125,Fashion,Fastrack Watch,1354.45,31.65,25.04,106,UPI,Successful,Android,Urban,INR,2024-11-04 00:55:02
TXN_20241104_004736,USER_0060,2024-11-04 12:16:54,MERCH_0400,Merchant_0399,Fashion,Van Heusen Shirt,100.0,1.86,1.59,7,UPI,Successful,iOS,Urban,INR,2024-11-04 12:16:54
TXN_20241104_004737,USER_0242,2024-11-04 21:27:50,MERCH_0277,Merchant_0276,Travel,Hotel 1 Night,471.21,13.07,17.7,39,UPI,Successful,iOS,Urban,INR,2024-11-04 21:27:50
TXN_20241104_004738,USER_0299,2024-11-04 00:45:42,MERCH_0318,Merchant_0317,Food,Chicken Tikka,208.93,4.3,2.39,11,UPI,Successful,iOS,Urban,INR,2024-11-04 00:45:42
TXN_20241104_004739,USER_0753,2024-11-04 10:08:57,MERCH_0479,Merchant_0478,Education,School Fee Payment,1935.09,33.56,0.0,0,Bank Transfer,Failed,Android,Urban,INR,2024-11-04 10:08:57
TXN_20241104_004740,USER_0366,2024-11-04 16:28:41,MERCH_0370,Merchant_0369,Fashion,Titan Watch,1799.0,35.43,16.32,150,UPI,Successful,Android,Urban,INR,2024-11-04 16:28:41
TXN_20241104_004741,USER_0380,2024-11-04 23:04:03,MERCH_0263,Merchant_0262,Entertainment,IPL Match Ticket,1273.31,29.56,48.23,89,Debit Card,Successful,iOS,Urban,INR,2024-11-04 23:04:03
TXN_20241104_004742,USER_0105,2024-11-04 03:59:22,MERCH_0203,Merchant_0202,Food,Paneer Butter Masala,966.37,15.74,0.0,0,UPI,Failed,Android,Urban,INR,2024-11-04 03:59:22
TXN_20241104_004743,USER_0467,2024-11-04 05:56:28,MERCH_0396,Merchant_0395,Fashion,Titan Watch,2255.51,37.98,102.35,212,Credit Card,Successful,iOS,Urban,INR,2024-11-04 05:56:28
TXN_20241104_004744,USER_0738,2024-11-04 12:26:28,MERCH_0216,Merchant_0215,Electronics,Samsung Galaxy S23,425.25,11.74,0.0,0,Debit Card,Failed,iOS,Suburban,INR,2024-11-04 12:26:28
TXN_20241104_004745,USER_0238,2024-11-04 00:46:59,MERCH_0171,Merchant_0170,Others,Plants,4703.47,97.47,25.5,245,UPI,Successful,Android,Suburban,INR,2024-11-04 00:46:59
TXN_20241104_004746,USER_0969,2024-11-04 18:05:58,MERCH_0317,Merchant_0316,Food,Veg Thali,1949.09,52.8,45.49,190,Credit Card,Successful,iOS,Suburban,INR,2024-11-04 18:05:58
TXN_20241104_004747,USER_0829,2024-11-04 05:13:40,MERCH_0146,Merchant_0145,Others,Donation,702.89,12.23,4.34,47,Wallet Balance,Successful,Web,Urban,INR,2024-11-04 05:13:40
TXN_20241104_004748,USER_0504,2024-11-04 02:16:18,MERCH_0053,Merchant_0052,Groceries,Sugar 5kg,1189.85,24.44,33.29,67,Credit Card,Successful,iOS,Suburban,INR,2024-11-04 02:16:18
TXN_20241104_004749,USER_1000,2024-11-04 22:07:00,MERCH_0250,Merchant_0249,Food,Chicken Tikka,1585.52,46.26,3.44,111,UPI,Successful,Android,Urban,INR,2024-11-04 22:07:00
TXN_20241104_004750,USER_0387,2024-11-04 15:33:54,MERCH_0292,Merchant_0291,Education,Online Course Fee,454.51,10.21,17.53,31,UPI,Successful,Android,Urban,INR,2024-11-04 15:33:54
TXN_20241104_004751,USER_0443,2024-11-04 04:50:38,MERCH_0343,Merchant_0342,Food,Sushi Platter,3536.45,61.58,176.77,189,UPI,Successful,iOS,Urban,INR,2024-11-04 04:50:38
TXN_20241104_004752,USER_0812,2024-11-04 09:34:36,MERCH_0235,Merchant_0234,Others,Cosmetics,4747.96,97.3,56.24,291,UPI,Successful,Android,Urban,INR,2024-11-04 09:34:36
TXN_20241104_004753,USER_0583,2024-11-04 07:57:47,MERCH_0182,Merchant_0181,Bills,Insurance Premium,2033.3,58.72,37.71,154,UPI,Successful,iOS,Suburban,INR,2024-11-04 07:57:47
TXN_20241104_004754,USER_0631,2024-11-04 17:22:33,MERCH_0072,Merchant_0071,Fashion,H&M T-Shirt,4631.09,80.05,123.42,249,UPI,Successful,iOS,Rural,INR,2024-11-04 17:22:33
TXN_20241104_004755,USER_0908,2024-11-04 02:46:00,MERCH_0275,Merchant_0274,Groceries,Eggs Dozen,25591.32,418.66,642.52,2050,UPI,Successful,iOS,Urban,INR,2024-11-04 02:46:00
TXN_20241104_004756,USER_0290,2024-11-04 09:05:08,MERCH_0140,Merchant_0139,Fashion,Puma RS-X,276.33,7.16,11.58,14,UPI,Successful,Android,Suburban,INR,2024-11-04 09:05:08
TXN_20241104_004757,USER_0097,2024-11-04 01:24:23,MERCH_0270,Merchant_0269,Entertainment,Magazine Subscription,1904.37,29.6,22.61,121,UPI,Successful,Android,Suburban,INR,2024-11-04 01:24:23
TXN_20241104_004758,USER_0517,2024-11-04 23:06:44,MERCH_0136,Merchant_0135,Electronics,"Samsung 55"" TV",471.95,14.13,7.09,33,UPI,Successful,iOS,Urban,INR,2024-11-04 23:06:44
TXN_20241104_004759,USER_0742,2024-11-04 11:45:32,MERCH_0050,Merchant_0049,Others,Plants,8610.32,241.14,427.95,628,UPI,Successful,Android,Urban,INR,2024-11-04 11:45:32
TXN_20241104_004760,USER_0859,2024-11-04 16:09:23,MERCH_0438,Merchant_0437,Health,Health Insurance Premium,2313.02,45.94,63.9,220,UPI,Successful,Android,Suburban,INR,2024-11-04 16:09:23
TXN_20241104_004761,USER_0874,2024-11-04 03:40:09,MERCH_0358,Merchant_0357,Electronics,Canon EOS Camera,899.56,25.94,32.4,48,UPI,Successful,iOS,Urban,INR,2024-11-04 03:40:09
TXN_20241104_004762,USER_0621,2024-11-04 11:20:48,MERCH_0484,Merchant_0483,Travel,Tour Package,1393.6,30.21,60.37,101,UPI,Successful,Android,Suburban,INR,2024-11-04 11:20:48
TXN_20241104_004763,USER_0188,2024-11-04 10:28:16,MERCH_0252,Merchant_0251,Food,Veg Thali,6879.49,168.75,44.17,657,Debit Card,Successful,iOS,Urban,INR,2024-11-04 10:28:16
TXN_20241104_004764,USER_0250,2024-11-04 22:54:02,MERCH_0131,Merchant_0130,Entertainment,Concert Pass,2842.06,73.87,29.96,197,UPI,Successful,iOS,Urban,INR,2024-11-04 22:54:02
TXN_20241104_004765,USER_0118,2024-11-04 02:57:29,MERCH_0016,Redbus,Groceries,Fish 1kg,3225.75,54.65,105.23,187,UPI,Successful,Android,Urban,INR,2024-11-04 02:57:29
TXN_20241104_004766,USER_0610,2024-11-04 19:40:22,MERCH_0277,Merchant_0276,Others,Toys Pack,8007.06,153.69,0.0,0,UPI,Failed,Android,Suburban,INR,2024-11-04 19:40:22
TXN_20241104_004767,USER_0923,2024-11-04 19:32:52,MERCH_0040,Merchant_0039,Others,Baby Products,4695.55,108.51,1.75,320,UPI,Successful,Android,Suburban,INR,2024-11-04 19:32:52
TXN_20241104_004768,USER_0050,2024-11-04 06:12:02,MERCH_0188,Merchant_0187,Others,Sports Equipment,5563.64,106.45,37.03,381,UPI,Successful,Android,Suburban,INR,2024-11-04 06:12:02
TXN_20241104_004769,USER_0300,2024-11-04 09:33:52,MERCH_0135,Merchant_0134,Fashion,Allen Solly Trousers,1593.46,40.92,70.98,145,Debit Card,Successful,Android,Urban,INR,2024-11-04 09:33:52
TXN_20241104_004770,USER_0671,2024-11-04 16:26:23,MERCH_0487,Merchant_0486,Travel,Bike Rental,189.83,3.27,6.48,11,Credit Card,Successful,iOS,Urban,INR,2024-11-04 16:26:23
TXN_20241104_004771,USER_0719,2024-11-04 11:24:21,MERCH_0309,Merchant_0308,Fashion,Van Heusen Shirt,2005.33,39.77,55.62,155,UPI,Successful,iOS,Urban,INR,2024-11-04 11:24:21
TXN_20241104_004772,USER_0962,2024-11-04 21:25:44,MERCH_0088,Merchant_0087,Food,Pasta Carbonara,930.33,21.86,28.76,51,UPI,Successful,Android,Urban,INR,2024-11-04 21:25:44
TXN_20241104_004773,USER_0221,2024-11-04 00:02:42,MERCH_0450,Merchant_0449,Fashion,Woodland Shoes,3978.2,102.43,154.32,255,UPI,Successful,Android,Urban,INR,2024-11-04 00:02:42
TXN_20241104_004774,USER_0339,2024-11-04 17:41:02,MERCH_0443,Merchant_0442,Groceries,Cooking Oil 5L,307.87,4.64,5.4,15,Bank Transfer,Successful,Web,Rural,INR,2024-11-04 17:41:02
TXN_20241104_004775,USER_0247,2024-11-04 18:26:53,MERCH_0069,Merchant_0068,Electronics,JBL Flip 6,4139.11,107.16,70.5,213,UPI,Successful,Android,Urban,INR,2024-11-04 18:26:53
TXN_20241104_004776,USER_0534,2024-11-04 03:36:15,MERCH_0436,Merchant_0435,Education,Tuition Fee,2183.19,57.13,29.54,187,UPI,Successful,iOS,Suburban,INR,2024-11-04 03:36:15
TXN_20241104_004777,USER_0284,2024-11-04 10:14:22,MERCH_0495,Merchant_0494,Electronics,Lenovo ThinkPad,2575.5,55.66,55.99,183,Credit Card,Successful,Android,Suburban,INR,2024-11-04 10:14:22
TXN_20241104_004778,USER_0903,2024-11-04 21:46:54,MERCH_0158,Merchant_0157,Bills,Maintenance Charges,3356.86,76.4,70.54,206,Debit Card,Successful,Android,Rural,INR,2024-11-04 21:46:54
TXN_20241104_004779,USER_0062,2024-11-04 18:56:44,MERCH_0110,Merchant_0109,Food,Veg Thali,1757.3,34.88,48.98,152,Wallet Balance,Successful,Android,Urban,INR,2024-11-04 18:56:44
TXN_20241104_004780,USER_0607,2024-11-04 17:46:25,MERCH_0001,Amazon India,Health,Protein Powder 1kg,1295.97,20.04,49.81,83,UPI,Successful,Android,Rural,INR,2024-11-04 17:46:25
TXN_20241104_004781,USER_0404,2024-11-04 23:25:32,MERCH_0007,Swiggy,Entertainment,Game CD,5625.01,97.77,0.0,0,UPI,Failed,Android,Urban,INR,2024-11-04 23:25:32
TXN_20241104_004782,USER_0538,2024-11-04 10:59:51,MERCH_0339,Merchant_0338,Bills,Property Tax,3272.01,57.18,113.43,203,UPI,Successful,Web,Urban,INR,2024-11-04 10:59:51
TXN_20241104_004783,USER_0751,2024-11-04 09:55:03,MERCH_0289,Merchant_0288,Fashion,Woodland Shoes,3600.55,82.0,0.0,0,UPI,Failed,Android,Suburban,INR,2024-11-04 09:55:03
TXN_20241104_004784,USER_0460,2024-11-04 20:03:32,MERCH_0489,Merchant_0488,Groceries,Fish 1kg,1664.83,39.25,11.54,134,Debit Card,Successful,iOS,Urban,INR,2024-11-04 20:03:32
TXN_20241104_004785,USER_0715,2024-11-04 18:36:23,MERCH_0174,Merchant_0173,Food,Masala Dosa,2017.33,48.29,53.31,183,UPI,Successful,Android,Urban,INR,2024-11-04 18:36:23
TXN_20241104_004786,USER_0444,2024-11-04 05:32:53,MERCH_0048,Merchant_0047,Bills,Loan EMI,1784.26,50.65,22.54,159,Bank Transfer,Successful,Web,Suburban,INR,2024-11-04 05:32:53
TXN_20241104_004787,USER_0963,2024-11-04 06:48:46,MERCH_0497,Merchant_0496,Health,Yoga Mat,316.03,9.44,14.73,24,UPI,Successful,Android,Suburban,INR,2024-11-04 06:48:46
TXN_20241104_004788,USER_0536,2024-11-04 12:16:24,MERCH_0114,Merchant_0113,Fashion,Bata Sandals,454.35,12.68,13.27,25,UPI,Successful,Android,Urban,INR,2024-11-04 12:16:24
TXN_20241104_004789,USER_0550,2024-11-04 12:57:40,MERCH_0285,Merchant_0284,Travel,Cab Ride 20km,1598.49,42.45,59.6,119,UPI,Successful,iOS,Urban,INR,2024-11-04 12:57:40
TXN_20241104_004790,USER_0734,2024-11-04 23:54:22,MERCH_0129,Merchant_0128,Electronics,LG OLED TV,276.6,7.18,1.24,15,UPI,Successful,Android,Rural,INR,2024-11-04 23:54:22
TXN_20241104_004791,USER_0279,2024-11-04 21:59:54,MERCH_0225,Merchant_0224,Others,Toys Pack,1619.48,25.09,58.81,114,Debit Card,Successful,iOS,Urban,INR,2024-11-04 21:59:54
TXN_20241104_004792,USER_0335,2024-11-04 01:07:47,MERCH_0217,Merchant_0216,Others,Home Decor Item,739.33,18.28,30.81,41,UPI,Successful,Android,Suburban,INR,2024-11-04 01:07:47
TXN_20241104_004793,USER_0622,2024-11-04 19:20:20,MERCH_0196,Merchant_0195,Bills,Water Bill,1675.76,36.5,46.27,166,Debit Card,Successful,iOS,Urban,INR,2024-11-04 19:20:20
TXN_20241104_004794,USER_0983,2024-11-04 14:14:31,MERCH_0017,BookMyShow,Health,Yoga Mat,2143.09,44.28,56.23,141,UPI,Successful,iOS,Urban,INR,2024-11-04 14:14:31
TXN_20241104_004795,USER_0496,2024-11-04 06:46:15,MERCH_0379,Merchant_0378,Travel,Bus Ticket Volvo,281.96,7.67,0.1,17,UPI,Successful,Android,Urban,INR,2024-11-04 06:46:15
TXN_20241104_004796,USER_0946,2024-11-04 03:22:27,MERCH_0425,Merchant_0424,Others,Home Decor Item,2502.58,52.79,124.69,143,UPI,Successful,iOS,Urban,INR,2024-11-04 03:22:27
TXN_20241104_004797,USER_0291,2024-11-04 04:29:51,MERCH_0040,Merchant_0039,Groceries,Rice 25kg,1153.39,31.12,33.22,105,UPI,Successful,Web,Urban,INR,2024-11-04 04:29:51
TXN_20241104_004798,USER_0469,2024-11-04 22:41:35,MERCH_0494,Merchant_0493,Health,Medicine Pack,177.18,4.67,4.17,10,UPI,Successful,Android,Urban,INR,2024-11-04 22:41:35
TXN_20241104_004799,USER_0346,2024-11-04 19:31:56,MERCH_0324,Merchant_0323,Groceries,Cooking Oil 5L,1140.38,25.38,43.35,76,UPI,Successful,Android,Suburban,INR,2024-11-04 19:31:56
